8.072,3.788,-0.756,-0.052,-0.082,-0.19,494.7,483,-215.85,,
9.639,3.539,-0.121,0.024,0.038,0.097,497.1,482.25,-218.4,,
9.854,2.702,-0.26,0.156,-0.009,0.151,498,485.85,-217.8,,
9.398,1.412,-1.014,0.429,0.11,-0.092,499.8,485.55,-218.25,,
9.071,0.627,-1.609,0.313,0.213,-0.061,501.75,487.8,-221.4,,
7.413,-0.261,-1.409,0.065,0.085,-0.144,501.3,487.2,-220.5,,
7,0.124,-0.836,0.151,-0.034,-0.31,500.85,486.6,-220.8,,
7.24,-0.529,-0.862,0.043,0.109,-0.387,498.9,485.1,-220.2,,
10.232,-1.637,-0.603,-0.049,0.093,-0.449,494.55,480,-218.55,,
10.587,-0.663,-1.323,-0.103,0.283,-0.644,495.15,481.8,-218.25,,
12.737,-0.238,-2.308,-0.145,0.141,-0.214,495.75,481.2,-219.45,,
15.212,-0.192,-2.438,-0.132,-0.05,0.098,495.6,482.1,-217.5,,
13.335,1.515,-2.691,-0.156,-0.105,0.146,483,465.45,-205.5,,
10.897,2.07,-2.516,-0.001,0.03,0.317,482.1,465.15,-197.55,,
9.13,1.403,-1.942,0.256,-0.175,0.355,481.05,461.1,-194.55,,
8.332,0.225,-0.865,0.605,-0.365,0.212,481.2,459.6,-197.7,,
7.546,3.767,2.329,0.514,0.024,0.055,482.25,463.05,-198.75,,
6.717,2.588,1.711,0.458,0.229,0.431,484.2,467.7,-200.1,,
8.33,1.766,0.006,0.39,0.086,0.095,493.2,484.05,-212.55,,
8.707,2.103,-0.705,0.242,0.023,0.096,503.85,489.15,-220.2,,
10.908,3.401,-0.599,0.102,0.046,0.136,503.25,489.15,-221.7,,
8.915,3.128,-1.117,0.062,0.038,0.191,495.45,484.05,-219.15,,
8.879,3.088,-0.92,0.086,0.054,0.207,492.6,478.8,-215.85,,
8.439,3.228,0.251,0.062,0.03,0.184,488.55,474.15,-215.25,,
9.512,0.188,-1.317,-0.008,0.054,0.27,485.1,468.9,-212.55,,
7.286,0.216,-0.86,0.039,0.101,0.223,487.05,470.7,-214.2,,
4.728,-0.232,-0.431,-0.157,0.061,0.349,488.7,476.1,-216.6,,
7.368,-1.436,-0.181,-0.211,0.038,0.397,494.1,482.4,-218.25,,
11.205,-2.238,0.14,-0.345,0.061,0.671,494.7,481.95,-218.85,,
11.999,-1.817,-0.107,-0.32,-0.01,0.35,493.05,482.4,-218.25,,
14.258,-1.857,-0.165,-0.233,0.125,0.225,492.15,479.85,-216.6,,
15.965,-2.017,-1.398,-0.179,0.125,0.31,492.75,478.95,-216.75,,
17.021,-3.375,-1.448,-0.077,0.101,0.137,492.6,479.85,-218.85,,
15.769,-1.169,-0.68,0.157,-0.176,-0.129,494.1,480.75,-219,,
3.138,-0.937,-0.472,0.375,-0.247,-0.186,496.5,482.25,-217.65,,
4.199,-0.584,-1.498,0.055,-0.2,-0.129,497.4,483.75,-220.5,,
1.932,-0.018,-0.268,-0.294,-0.208,-0.025,497.55,483.3,-219.45,,
14.336,1.372,-2.365,-0.427,-0.217,0.061,495,480.9,-219.45,,
7.83,-0.923,-1.184,-0.269,-0.105,-0.291,492.6,480.15,-217.35,,
7.474,-1.783,0.115,-0.386,0.037,-0.345,494.4,480.15,-217.65,,
11.894,0.465,-0.925,-0.79,0.044,-0.279,492,480,-215.7,,
8.307,-0.12,-0.435,-1.055,0.011,-0.332,491.7,478.95,-215.7,,
9.165,-0.077,0.117,-0.946,-0.13,-0.287,492.75,479.7,-216.75,,
9.563,-0.352,-0.664,-0.774,-0.115,-0.334,492.9,481.65,-218.4,,
7.521,-0.752,-1.676,-0.55,-0.193,-0.289,494.4,482.25,-218.85,,
7.836,-0.996,-1.273,-0.736,-0.273,-0.343,494.4,482.25,-219.45,,
7.327,-0.849,-0.418,-1.188,-0.203,-0.301,492.9,482.25,-216.9,,
9.922,-2.685,-0.074,-1.624,-0.275,-0.023,493.2,481.2,-217.65,,
12.579,-3.545,0.662,-1.51,-0.227,0.21,493.05,480.3,-217.8,,
15.422,-3.072,-0.8,-1.02,-0.068,0.246,493.5,480,-218.25,,
14.086,-2.432,-3.188,0.008,-0.025,0.005,494.55,480.3,-219.3,,
13.323,-1.649,-2.436,0.469,0.095,-0.124,498.45,482.85,-222,,
10.706,0.001,-0.57,0.188,0.094,-0.099,497.1,484.05,-219.9,,
8.728,0.706,-0.057,-0.225,-0.05,0.147,499.05,483.45,-220.05,,
6.73,0.892,-0.564,-0.389,-0.122,0.086,497.1,485.1,-219.45,,
5.458,0.841,-0.491,-0.615,-0.122,0.118,496.65,484.2,-216,,
8.24,0.934,-1.017,-0.848,-0.139,0.206,496.65,484.2,-216,,
12.883,1.983,-1.747,-0.848,-0.202,0.174,496.5,485.1,-216.9,,
8.593,1.372,-1.588,-0.669,-0.177,0.18,495.9,486.6,-215.7,,
9.405,0.792,-1.43,-0.483,-0.083,0.234,495.6,484.2,-217.5,,
10.259,1.535,-1.125,-0.295,0.068,0.115,497.1,486.75,-218.1,,
9.031,1.82,-1.45,-0.257,-0.074,0.147,497.7,485.25,-219,,
9.233,2.129,-1.066,-0.179,-0.042,0.24,497.55,483.6,-220.2,,
8.204,1.618,-0.879,-0.21,-0.105,0.287,497.1,485.4,-217.65,,
6.665,1.053,-0.784,-0.202,-0.16,0.154,496.35,484.5,-215.25,,
7.301,-0.029,-0.828,-0.109,-0.05,0.098,493.95,481.65,-217.35,,
6.88,-1.832,-0.865,-0.031,-0.066,0.177,496.95,483.45,-218.55,,
8.514,-1.831,-0.524,0.134,-0.041,-0.02,494.85,485.55,-219,,
12.453,-3.484,0.152,-0.004,0.205,-0.176,495.75,484.35,-216.9,,
13.872,-5.787,-1.158,-0.09,0.132,-0.261,496.5,485.7,-218.4,,
15.193,-4.65,-1.25,-0.09,0.038,-0.253,496.65,484.8,-219.75,,
13.637,-3.968,-2.442,-0.059,0.077,-0.269,494.55,483.45,-216,,
11.877,-2.352,-1.624,0.103,0.046,-0.067,493.8,483.45,-216,,
10.323,-1.271,-1.014,0.372,0.324,-0.507,495,483.3,-216.15,,
8.086,-0.083,-0.641,0.418,0.356,-0.436,495.45,482.25,-216.6,,
7.396,-0.734,-0.503,0.307,0.292,-0.208,494.85,484.5,-217.5,,
7.385,-0.422,-0.608,0.197,0.149,-0.122,496.65,482.4,-218.55,,
6.959,1.283,-0.684,0.22,-0.073,-0.075,498.75,486.3,-218.25,,
10.493,2.787,-1.554,0.172,-0.089,0.096,498.75,485.55,-219.3,,
9.194,2.16,-1.108,0.202,-0.017,0.167,499.05,485.85,-220.8,,
9.259,1.487,-1.341,0.318,-0.017,0.237,498.75,486.3,-220.5,,
9.873,1.996,-1.396,0.684,0.206,0.391,498.6,485.4,-220.95,,
8.933,2.586,-1.079,0.949,0.271,0.233,494.55,482.4,-218.55,,
8.565,2.537,-0.976,1.052,0.278,-0.135,497.1,485.1,-218.4,,
7.949,0.444,-1.028,0.789,0.04,-0.172,498.9,484.65,-219.9,,
6.34,-0.494,-0.934,0.501,-0.27,-0.25,498,485.85,-219.3,,
6.364,-0.072,-0.283,0.29,-0.311,-0.224,500.1,486.6,-219.75,,
8.595,-0.838,-0.795,0.181,-0.168,-0.145,500.55,487.65,-222,,
9.778,-3.411,-1.166,0.243,-0.12,-0.146,498.3,485.1,-221.4,,
11.185,-2.104,-0.913,0.265,0.023,0.159,499.8,485.55,-219.75,,
14.116,-6.478,-0.295,0.008,0.069,0.168,498.45,484.8,-220.5,,
15.52,-6.302,-0.147,-0.287,0.093,0.037,495.75,483.6,-219.15,,
12.558,-3.326,-0.575,-0.309,0.038,-0.072,495.45,483,-218.4,,
11.958,-2.677,-0.54,-0.302,-0.129,-0.057,495.75,482.25,-218.85,,
11.188,-2.04,-0.676,-0.373,-0.145,0.077,495.15,483.15,-217.8,,
8.39,-0.624,-0.977,-0.484,-0.129,0.375,495.75,485.1,-217.65,,
8.083,-1.175,-0.539,-0.562,-0.043,0.477,495.15,478.35,-220.5,,
6.541,-2.099,-0.249,-0.531,0.021,0.445,492,477.6,-218.55,,
6.075,-0.695,-0.984,-0.621,0.124,0.118,493.05,477.3,-217.8,,
7.852,0.687,-1.09,-0.854,0.067,-0.028,487.5,470.4,-216.75,,
11.709,1.503,-1.691,-0.632,-0.496,0.345,486.3,468.3,-213.45,,
8.231,1.424,-0.993,-0.311,-0.265,0.014,484.05,468.45,-214.65,,
8.761,1.396,-1.122,-0.287,-0.05,0.1,487.95,472.35,-216.15,,
9.828,1.744,-1.144,-0.132,0.038,0.13,494.85,482.4,-219.3,,
9.055,1.598,-1.136,-0.064,-0.169,0.279,496.65,483.45,-219,,
9.157,1.818,-0.999,0.219,-0.144,0.034,497.7,483.75,-220.5,,
8.209,0.611,-0.912,0.336,0.078,-0.068,496.5,482.55,-218.4,,
6.094,0.095,-0.699,0.348,0.165,-0.561,494.85,481.35,-219.75,,
5.628,-1.528,-0.781,0.113,0.205,-0.317,495.75,484.35,-218.85,,
8.88,-2.145,-1.214,-0.064,-0.105,0.435,494.4,484.35,-218.85,,
12.279,-3.1,-1.46,0.008,-0.009,0.019,495.45,481.95,-219.9,,
14.727,-3.449,-1.082,0.023,-0.009,0.176,496.05,482.55,-219.9,,
15.649,-3.506,-1.353,-0.169,-0.058,-0.19,494.85,484.2,-219.3,,
15.237,-3.211,-0.658,-0.039,0.061,0.137,498,483.75,-219.75,,
12.276,-1.252,-1.476,0.008,0.141,0.098,495.45,481.65,-219.45,,
9.666,0.915,-1.35,-0.021,0.085,-0.105,495.45,483,-220.65,,
7.609,1.072,-1.102,-0.147,0.061,0.075,494.4,483.3,-215.1,,
4.768,1.939,-0.937,-0.357,0.061,0.109,487.65,479.1,-202.5,,
5.303,2.472,-1.334,-0.099,0.006,-0.214,485.55,474.3,-196.2,,
7.785,3.914,-1.357,0.268,0.11,-0.311,485.1,473.7,-195.75,,
10.053,3.821,-1.971,0.331,0.181,-0.302,485.1,476.7,-199.95,,
9.113,2.172,-1.566,0.362,0.102,-0.381,492.15,481.2,-216.15,,
9.931,1.732,-1.374,0.246,0.165,-0.458,494.7,480.9,-222.45,,
9.572,2.352,-1.153,0.23,0.023,-0.513,493.8,481.35,-221.55,,
9.143,2.418,-1.353,0.206,0.094,-0.419,493.95,479.55,-219.45,,
9.13,2.476,-1.739,0.251,-0.001,-0.24,493.95,481.2,-217.65,,
7.964,3.095,-0.5,0.319,-0.088,0.01,493.05,479.7,-218.25,,
6.154,2.112,-0.426,0.36,0.078,-0.116,493.65,479.85,-216.9,,
7.07,-0.124,-0.654,0.307,0.062,-0.24,491.55,482.25,-216.15,,
7.775,-1.088,0.188,0.304,-0.041,0.104,493.65,484.35,-212.85,,
9.828,-1.817,-0.248,0.271,-0.191,0.307,496.35,485.25,-218.25,,
12.738,-3.558,-1.073,0.287,-0.049,0.307,497.1,486.45,-218.4,,
16.345,-3.5,0.151,0.412,0.158,0.299,496.05,484.35,-216.6,,
16.564,-2.957,0.159,0.847,0.119,0.327,495.9,483.75,-216.75,,
13.907,-2.656,-1.712,1.088,0.119,0.271,494.1,483.45,-216.3,,
10.605,-0.161,-1.151,1.026,-0.007,0.216,494.85,484.8,-212.7,,
9.361,0.169,-0.499,0.863,-0.048,0.218,496.8,486,-214.35,,
7.362,0.35,-0.15,0.654,0.015,0.141,496.95,485.55,-217.8,,
5.313,-0.237,0.019,0.622,-0.001,0.18,496.65,484.2,-218.55,,
8.04,-0.198,-0.83,0.87,0.095,0.319,493.2,481.95,-217.65,,
7.511,1.275,-1.101,0.612,0.095,0.633,493.5,478.35,-217.05,,
10.115,2.116,-3.418,0.278,0.039,0.518,487.8,470.1,-213.45,,
7.672,-1.635,-4.521,0.135,-0.136,0.778,484.8,468.45,-215.1,,
9.238,-3.567,-3.11,0.137,-0.176,0.582,488.1,472.8,-214.2,,
9.231,-3.979,0.401,0.092,0.181,0.379,494.4,481.95,-218.4,,
9.173,-2.292,3.598,0.067,0.165,0.629,490.8,481.2,-215.1,,
9.869,-0.766,2.921,0.027,0.085,0.676,488.25,474,-213.3,,
8.569,-2.426,0.457,0.084,-0.002,0.457,487.95,475.35,-212.85,,
8.315,-2.211,0.274,0.173,-0.073,-0.037,488.7,472.35,-212.85,,
6.948,-2.127,-0.55,0.564,-0.08,-0.547,486.6,469.8,-213.3,,
6.97,-1.317,-0.777,0.838,0.095,-0.58,483.6,465.15,-209.4,,
8.036,-3.535,-2.579,0.705,0.031,-0.415,482.25,461.55,-208.35,,
10.826,-6.106,-3.371,0.739,-0.064,0.023,482.1,462.75,-208.2,,
12.457,-7.131,-3.851,0.685,0,0.093,486.15,466.05,-207.6,,
11.27,-6.3,-5.947,0.337,-0.072,-0.318,484.2,466.65,-209.4,,
9.667,-6.241,-5.007,0.306,-0.143,-0.194,484.95,467.7,-208.95,,
9.69,-5.728,-2.254,0.406,-0.017,-0.069,484.8,468.15,-209.85,,
7.402,-4.439,-1.808,0.103,0.181,0.09,484.05,469.2,-209.85,,
7.45,-4.564,-0.606,-0.49,-0.328,0.047,485.25,467.7,-209.7,,
6.992,-4.502,-0.537,-0.136,0.006,-0.338,485.25,464.85,-208.95,,
5.895,-3.056,-0.582,0.074,-0.057,-0.528,482.7,463.95,-208.35,,
7.931,-4.277,1.678,0.26,-0.065,-0.279,483,463.95,-198.75,,
11.699,-5.161,4.18,0.36,0.126,-0.068,482.1,463.8,-198.3,,
9.421,-3.835,3.286,0.26,0.324,-0.068,483.75,466.05,-202.05,,
9.688,-5.326,1.144,0.416,0.468,-0.209,483,465,-206.55,,
9.858,-3.967,1.864,0.462,0.459,-0.14,484.35,465.75,-206.55,,
8.691,-2.404,1.159,0.29,0.308,-0.006,483.75,466.05,-209.55,,
8.055,-0.882,0.355,0.157,-0.065,-0.035,485.1,468.9,-210.6,,
7.902,0.921,1.875,0.172,-0.2,0.011,484.2,467.7,-209.4,,
9.056,-2.254,0.289,0.274,-0.159,-0.185,482.85,464.85,-208.65,,
8.217,-3.161,-2.044,0.724,-0.048,0.164,484.8,466.35,-209.1,,
6.03,-3.168,-2.985,0.787,-0.08,0.116,483.75,466.8,-208.8,,
6.91,-2.021,-2.306,0.491,-0.325,-0.078,484.2,467.25,-210.45,,
7.869,-2.66,-1.448,0.296,-0.191,-0.045,484.35,467.85,-209.1,,
10.291,-3.071,-2.16,0.313,0.007,-0.038,483.9,466.95,-210.45,,
13.111,-4.612,-3.023,0.537,-0.024,0.071,483.6,463.8,-210.45,,
14.719,-2.366,-0.783,0.46,-0.072,-0.007,483.75,463.95,-208.05,,
15.439,-3.261,0.741,0.367,-0.017,0.017,483.6,466.95,-208.65,,
14.154,-2.695,1.46,0.272,0.046,0.182,484.95,463.5,-208.2,,
10.684,-1.23,-0.052,0.186,-0.033,0.206,484.2,469.05,-207.45,,
8.914,-0.429,-0.139,0.234,0.189,0.268,484.2,465.6,-207.15,,
7.552,0.55,0.117,0.156,0.221,0.112,483.9,465.15,-208.65,,
5.945,1.09,0.697,0,0.117,0.207,482.55,465.9,-207.15,,
6.609,1.294,0.448,-0.242,0.093,0.296,484.35,467.1,-209.1,,
9.915,0.856,-1.556,-0.076,0.148,0.083,485.1,468.45,-208.8,,
10.057,1.24,-1.224,0.095,0.117,-0.012,485.1,468.15,-210.6,,
9.259,0.726,-0.542,0.087,0.085,0.027,483,464.4,-209.1,,
10.429,-0.361,-1.281,0,-0.089,0.2,483.75,462.6,-209.1,,
8.848,1.454,-0.102,-0.023,-0.374,0.051,483.3,463.95,-207.6,,
9.353,0.896,-0.513,0.063,-0.176,0.074,482.1,463.8,-208.2,,
9.712,0.487,-0.593,0.218,0.078,0.183,486,465.9,-208.95,,
8.987,0.924,-0.352,-0.006,0.347,0.035,485.1,465.45,-208.8,,
6.932,-0.267,-0.386,-0.051,0.046,-0.206,484.8,470.55,-208.8,,
6.285,-1.195,-0.35,-0.098,-0.201,-0.394,485.7,471,-210.75,,
6.976,-1.697,-1.068,0.09,-0.264,-0.59,487.05,472.8,-211.5,,
10.367,-1.288,1.362,-0.018,-0.018,-0.55,484.05,470.55,-209.1,,
13.029,-2.187,-0.689,-0.013,0.038,-0.277,483.6,465.15,-203.4,,
17.04,-2.465,-0.895,0.066,0.094,-0.262,483.15,463.2,-204.45,,
17.703,-2.958,0.368,0.298,0.055,-0.302,482.85,461.7,-205.95,,
12.911,-0.972,-1.082,0.236,-0.025,-0.185,484.05,461.55,-206.25,,
9.101,0.572,-0.502,0.274,-0.128,-0.162,482.1,462.45,-208.65,,
7.07,1.31,-0.052,0.103,-0.089,-0.106,484.65,464.85,-207.15,,
6.438,0.583,-0.761,-0.006,-0.089,-0.027,484.95,470.7,-206.7,,
7.626,1.424,-0.419,-0.022,-0.137,0.012,485.55,473.25,-208.05,,
8.558,1.696,-0.734,-0.209,-0.145,-0.002,484.8,470.25,-210.6,,
7.6,2.253,-0.388,-0.16,-0.169,-0.269,484.65,468.6,-211.2,,
10.019,3.167,-1.129,0.103,-0.28,-0.137,483.9,465.9,-208.95,,
8.97,3.35,-0.31,0.151,-0.065,-0.193,486.6,470.25,-211.05,,
9.332,2.565,-1.223,0.032,0.101,0.051,484.05,469.5,-209.85,,
8.837,3.343,-0.639,-0.148,0.093,0.208,484.95,470.1,-208.65,,
8.858,3.867,-0.3,-0.264,-0.05,0.115,483.75,469.2,-208.35,,
8.003,2.974,-0.566,-0.28,-0.224,-0.018,485.1,470.85,-208.8,,
6.984,1.975,-0.41,-0.155,-0.192,-0.003,486.15,471.3,-208.8,,
6.378,0.778,-0.027,-0.162,0.061,0.107,487.2,472.35,-207.6,,
7.538,-0.867,0.5,-0.086,0.164,0.279,485.7,472.05,-205.65,,
9.768,-2.172,-0.418,-0.077,0.196,0.231,483.3,467.1,-205.8,,
12.424,-3.937,-1.59,-0.132,0.014,0.153,482.25,465,-206.55,,
12.987,-2.311,-0.063,-0.201,-0.034,0.045,483.9,466.2,-208.2,,
16.691,-3.751,-1.47,-0.218,-0.098,0.123,484.8,467.85,-209.85,,
15.073,-2.913,-0.419,-0.24,-0.058,-0.041,484.2,466.95,-208.2,,
11.602,-0.349,-0.515,-0.287,-0.106,0.021,484.35,467.85,-210.3,,
9.007,0.696,-0.06,-0.139,0.045,0.169,485.1,469.5,-209.1,,
8.441,-0.106,-0.368,-0.171,0.132,0.138,489.15,473.55,-208.65,,
6.693,-0.464,-0.616,-0.232,0.006,-0.041,486.9,476.1,-208.8,,
7.206,0.61,-0.305,-0.552,0.005,0.14,487.5,473.1,-208.65,,
8.246,1.403,-0.4,-0.559,0.005,0.14,483.75,468.45,-207,,
8.91,0.912,-0.794,-0.536,0.085,0.188,484.65,466.65,-207.45,,
10.365,0.56,-0.716,-0.357,0.077,0.132,483.3,468.15,-208.05,,
9.971,0.329,-1.122,-0.389,0.163,0.187,483.9,466.95,-207.15,,
10.247,0.098,-1.57,-0.224,0.077,0.076,484.8,470.25,-206.55,,
8.512,0.248,-0.641,-0.115,0.284,0.107,486.3,473.55,-209.4,,
8.119,1.232,-0.274,-0.062,0.132,0.098,487.5,477.3,-205.2,,
9.877,1.024,-0.534,-0.288,0.18,0.241,487.5,476.25,-205.65,,
7.498,0.296,-0.365,0.103,-0.192,-0.051,485.7,472.5,-203.4,,
7.368,-0.858,-1.109,0.369,-0.143,-0.264,483,468.9,-204,,
7.534,-0.969,-0.576,0.258,-0.049,-0.029,481.35,466.65,-204.15,,
6.494,-2.192,-0.709,0.157,0.085,-0.044,483.9,463.8,-205.65,,
11.051,-1.62,0.684,0.057,0.356,-0.09,482.85,465.6,-205.65,,
12.535,-3.465,-2.981,0.042,0.237,-0.144,483,465,-207,,
14.882,-4.435,-4.534,0.329,0.007,-0.084,484.35,468.9,-207.3,,
15.248,-2.922,-2.744,0.515,-0.017,-0.147,483.6,469.65,-206.4,,
12.238,-0.823,-1.726,0.22,-0.033,-0.193,485.55,469.2,-207.6,,
10.206,-0.146,-1.287,0.041,-0.216,-0.153,484.05,467.4,-205.8,,
8.139,0.164,-0.676,-0.046,-0.176,0.02,483.3,466.35,-206.55,,
6.841,0.345,-0.24,-0.101,-0.144,0.013,482.55,466.95,-207.45,,
5.725,0.121,-0.587,-0.177,-0.082,-0.073,484.2,466.2,-208.95,,
7.619,0.224,-0.97,-0.084,-0.216,-0.175,484.2,466.95,-208.65,,
9.793,0.112,-1.099,-0.045,-0.383,-0.254,481.8,468,-208.95,,
9.592,0.14,-0.795,-0.091,-0.335,-0.206,484.8,466.8,-209.55,,
9.753,-0.115,-0.98,-0.192,-0.288,-0.315,486,469.05,-208.2,,
9.672,-0.09,-1.068,-0.287,-0.208,-0.064,484.2,468.3,-205.95,,
9.774,0.372,-0.424,-0.527,-0.019,-0.141,484.8,469.8,-207,,
9.68,0.68,0.195,-0.774,0.092,-0.382,483.15,468.6,-203.1,,
9.159,1.325,0.269,-0.664,-0.075,-0.578,482.55,465.9,-200.85,,
8.465,1.649,0.402,-0.618,-0.17,-0.571,483.6,469.65,-202.65,,
7.727,0.636,0.351,-0.823,-0.115,0.034,482.85,464.25,-205.2,,
7.017,-0.955,-0.282,-0.998,-0.203,0.448,483.9,464.25,-206.4,,
4.837,-3.14,-0.627,-1.161,-0.329,0.465,484.05,467.1,-207,,
4.595,-7.485,-1.476,-1.246,-0.345,0.388,482.55,468.6,-205.95,,
